title,votes,num_answer,views,tags,accepted,q_time,ac_ans_time,ua,users
No appenders could be found for logger(log4j)?,470,32,906k,java eclipse log4j ,True,2012-09-21T14:17:21,2012-09-21T14:23:16,False,"['maximus', 'maba', 'JDJ', 'lancerex', 'kenorb', 'Searene', 'AkashK', 'Simulant', 'belvey', 'a3po2.0', 'fty4', 'Yamuna Erraguntla', 'Jin Thakur', 'nosequeweaponer', 'Antonio Martin', 'ekjcfn3902039', 'schlebe', 'ph0enix', 'jmort', 'Varaj Vignesh', 'Gangnus', 'John Zhang', 'bb1950328', 'Kira Resari', 'Abdull', 'Brian Schalme', 'NightWind', 'yasin', 'himansug', 'ihossain', 'Farlon Souto']"
Mockito : how to verify method was called on an object created within a method?,470,8,873k,java unit-testing junit mockito ,True,2012-03-23T15:09:31,2012-03-23T15:26:28,False,"['mre', 'csturtz', 'Michael Brewer-Davis', 'siulkilulki', 'raspacorp', 'javaPlease42', 'John B', 'Haakon Løtveit', 'Nestor Milyaev']"
Is it safe to use Project Lombok? [closed],469,14,155k,java lombok ,True,2010-10-04T00:10:18,2010-10-04T00:34:02,True,"['TheLQ', 'Snekse', 'Stephen C', 'Kennet', 'Tim', 'Dherik', 'twentylemon', 'dskrvk', 'sorencito', 'vici', 'Sanjeev Sachdev', 'Dov Tsal S', 'Vadzim', 'gokan', 'ChrisA']"
Syntax for creating a two-dimensional array in Java,469,13,1.7m,java multidimensional-array ,True,2012-09-01T21:12:49,2012-09-01T21:15:28,False,"['AppSensei', 'obataku', 'Indu Joshi', 'Victor Mukherjee', 'João Silva', 'ctomek', 'dcernahoschi', 'Kieran Horton', 'Zishan', 'Albeoris', 'Piyush Bulchandani', 'ritesh9984', 'inmyth', 'Scott Deagan']"
Why doesn't Java offer operator overloading?,469,17,194k,java operator-overloading ,True,2008-09-16T22:04:40,2008-09-16T22:31:07,True,"['Garth Gilmour', 'user15793', 'Sebastian Redl', 'Aaron', 'noah', 'user14128', 'Sarien', 'David Schlosnagle', 'user14070']"
How to detect a loop in a linked list?,469,29,213k,java algorithm data-structures linked-list ,True,2010-04-18T17:08:53,2010-04-18T17:18:24,False,"['jjujuma', 'codaddict', 'Dave L.', 'Ashok Bijoy Debnath', 'meriton', 'Larry', 'Neil', 'Carl Mäsak', 'Khaled.K', 'Sparky', 'smessing', 'smessing', 'Eduardo', 'Habib Karbasian', 'Richa', 'Aditya Parmar', 'Abhinav', 'TofuBeer', 'Adit Ya', 'rai.skumar', 'Sarthak Mehra', 'Irshad ck', 'xnorcode', 'vishwaraj', 'Sonu Mishra', 'CausingUnderflowsEverywhere', 'RowanStone', 'Bandish Kumar', 'Ankit kaushik', 'edst']"
What does the 'static' keyword do in a class?,468,22,840k,java static oop language-features restriction ,True,2009-01-05T17:41:38,2009-01-05T17:44:31,False,"['Ali', 'Mehrdad Afshari', 'Paul Tomblin', 'Jon Skeet', 'geowa4', 'Vasil Valchev', 'Elie', 'Aftab', 'Andrejs', 'Julien Chastang', 'sblundy', 'scottb', 'hfontanez', 'Marc Novakowski', 'javaguy', 'Stephen Doyle', 'Mohammad Parvez', 'kal', 'Uddhav P. Gautam', 'user13068046', 'Bharthan', 'Bala Krishna', 'Partho']"
Check orientation on Android phone,467,24,310k,java android orientation ,True,2010-05-08T22:10:24,2010-05-09T20:06:06,False,"['Mohit Deshpande', 'hackbod', 'Jarek Potiuk', 'Paul', 'Nguyen  Minh Binh', 'NguyenDat', 'anshul', 'Baz', 'neteinstein', 'Kumar', 'mchouhan_google', ""Single 'n Looking"", 'ManuelTS', 'Rezaul Karim', 'yueyue_projects', 'Daniel', 'steveh', 'Codebeat', 'user5037478', 'Mehroz Munir', 'Issac Nabil', 'qix', 'android developer', 'Kumar Santanu']"
Replace a character at a specific index in a string?,467,9,1.1m,java string replace indexing character ,True,2011-08-05T06:36:21,2011-08-05T06:38:05,False,"['kazinix', 'Petar Ivanov', '16dots', 'no name', 'Leninkumar Koppoju', 'C.Champagne', 'CodeMed', 'kazinix', 'Hamodea Net', 'Diabolus Infernalis']"
How to solve the “failed to lazily initialize a collection of role” Hibernate exception,467,32,736k,java spring hibernate jsp spring-mvc ,True,2012-07-31T18:18:11,2012-07-31T18:33:08,False,"['Eugene', 'darrengorman', 'Boris', 'sarbuLopex', 'Gandalf', 'RuiZhi Wang', 'Vlad Mihalcea', 'abentan', 'saneryee', 'GMK', 'sreekmatta', 'javaboygo', 'user9869932', 'karan patel', 'vsharma', 'Xcoder', 'Elcin ABD', 'Mario Biasi', 'Avihai Marchiano', 'Domingo Gallardo', 'tolgayilmaz', 'Balu', 'Alex', 'degr', 'velis', 'kiedysktos', 'Farhan stands with Palestine', 'Mohammed Javad', 'aditya lath', 'Yuci', 'vic']"
How to run test methods in specific order in JUnit4?,467,23,473k,java unit-testing junit junit4 ,True,2010-09-12T03:35:26,2010-09-12T04:10:42,False,"['卢声远 Shengyuan Lu', 'Pascal Thivent', 'Aniket Kulkarni', 'JRr', 'Lenik', 'Zon', 'Aman Goel', 'davidxxx', 'Jesse Glick', 'Anonymous Developer', 'Mattk', 'CharlieS', 'Julien Carsique', 'NamshubWriter', 'kornero', 'Igor Kanshyn', 'Wit', 'Walid', 'Arezoo Bagherzadi', 'pstorli', 'Martin Kersten', 'shlomi33', 'McCoy', 'Oguzhan Cevik']"
How can I parse/format dates with LocalDateTime? (Java 8),466,11,864k,java datetime java-8 timestamp java-time ,True,2014-03-17T19:00:02,2014-03-17T19:00:02,False,"['micha', 'micha', 'Sufiyan Ghori', 'Marcio Jasinski', 'Ondra Žižka', 'Yu Cheng', 'Santhosh Hirekerur', 'msangel', 'mrsrinivas', 'Tomasz', 'flowgrad', 'Arvind Kumar Avinash']"
What is the easiest/best/most correct way to iterate through the characters of a string in Java?,466,16,663k,java string iteration character tokenize ,True,2008-10-13T06:10:15,2008-10-13T06:13:16,False,"['Paul Wicks', 'jjnguy', 'Dave Cheney', 'sk.', 'akhil_mittal', '', 'Bruno De Fraine', 'Touko', 'Alex - GlassEditor.com', 'Enyby', 'Alan', 'unpluggeDloop', 'Eugene Yokota', 'Alan Moore', 'Hawkeye Parker', 'devDeejay', 'Sumit Kapoor']"
How to convert String to long in Java?,466,10,1.1m,java string ,True,2011-10-07T22:07:26,2011-10-07T22:10:06,False,"['Belgi', 'Mike Christensen', 'coreyspitzer', 'Genjuro', 'markdsievers', 'Hoque MD Zahidul', 'Nicolas Filotto', 'Prajwal Shinde', 'Leo DroidCoder', 'Mohamed Aymen Charrada', 'Chetan Nellekeri']"
How to capitalize the first character of each word in a string,465,51,522k,java string uppercase lowercase capitalization ,True,2009-12-12T08:25:55,2009-12-12T08:30:17,False,"['WillfulWizard', 'Bozho', 'Nick Bolton', 'True Soft', 'Neelam Singh', 'Hylke1982', 'Reid Mac', 'Andrea Ligios', 'Amir Bareket', 'Youcef LAIDANI', 'Adrian', 'Tassadar', 'Paul', 'Dominykas Mostauskis', 'Taladork', 'attacomsian', 'Suganya', 'Christian Grün', 'curd0', 'Phuoc Le', 'Prasanth', 'Himanshu Agrawal', 'foobar', 'Sireesh Yarlagadda', 'lwdthe1', 'Ranjan', 'Shogo Yahagi', 'Nagappa L M', 'Elias Sheikh', 'aaronvargas', 'Krunal']"
javax vs java package,465,8,289k,java package organization java-package ,True,2009-04-07T22:28:40,2009-04-07T22:32:01,True,"['Jaka Jančar', 'TofuBeer', 'Jon Skeet', 'duffymo', 'Vineet Reynolds', 'Lakshmi Prasanna', 'Miroslav', 'Rezaeimh7', 'Raydelto Hernandez']"
MySQL JDBC Driver 5.1.33 - Time Zone Issue,464,35,731k,java mysql tomcat jdbc timezone ,True,2014-10-22T19:37:35,2014-12-03T16:15:48,False,"['bluecollarcoder', 'bluecollarcoder', 'Dmitriy Rud', 'epol', 'Gabriel Amazonas Mesquita', 'Alireza Alallah', 'ColdFire', 'Rafael Costa Cavalcante', 'Aníbal', 'Fortran', 'Aathil Ahamed', 'Vishrant', 'felice de simone', 'Ingvar', 'Arefe', ""Hermann N'ZI"", 'RAdrian', 'harun ugur', 'toof06', 'Anil Gowda', 'Pratham Sarankar', 'mabt', 'Berkay Ernalbant', 'saurabh asthana', 'tedi', 'alex', 'GordR', 'Dmitriusan', 'Shubham Kumar Gupta', 'Nikunj Shroff', 'Rituraj Singh']"
Mac OS X and multiple Java versions,464,21,415k,java macos multiple-versions homebrew-cask jenv ,True,2014-10-08T08:41:51,2015-03-22T14:53:21,False,"['Dakkar', 'Adriano', 'Vegard', 'bob', 'Michael Easter', 'TanvirChowdhury', 'hulius', 'Dinesh Arora', 'Mayur', 'York Yang', 'ChaitanyaBhatt', 'CodeFarmer', 'bdzzaid', 'Daniel Danielecki', 'Nícolas Schirmer', 'Ayush Pattnaik', 'elad.chen', 'Matthias Bohlen', 'Sanchi Girotra', 'Powers', 'Thiago', 'Gayan Weerakutti']"
JUnit 5: How to assert an exception is thrown?,464,12,592k,java junit junit5 junit-jupiter ,True,2016-10-26T17:19:17,2016-10-26T17:19:17,False,"['steventrouble', 'prime', 'jstar', 'Anupama Boorlagadda', 'Govinda Sakhare', 'Will Humphreys', 'JesseBoyd', 'rnyunja', 'Peter', 'István D', 'Damien Cooke', 'kiwicomb123']"
How can I download and save a file from the Internet using Java?,463,24,737k,java download ,True,2009-05-28T14:53:59,2009-05-28T15:16:07,False,"['echoblaze', 'dfa', '卢声远 Shengyuan Lu', 'xuesheng', 'Ben Noland', 'Jan Nielsen', 'z  -', 'BullyWiiPlaza', 'Brian Risk', 'mumair', 'belgariontheking', 'msangel', 'leonbloy', 'Mike', 'Sachin Rane', 'ruslanKhodzhaev', 'Valentyn Kolesnikov', 'airsquared', 'Celestine', 'Suchin Madusha', 'oktieh', 'Ashish Gupta', 'bpjoshi', 'Gegi4321']"
How to check if a String contains another String in a case insensitive manner in Java?,463,20,520k,java string ,True,2008-09-17T19:37:32,2008-09-17T19:41:55,False,"['Aaron', 'Dave L.', 'Matt Quail', 'Matto', 'icza', 'Phil', 'Bilbo Baggins', 'Shiv', 'Hakanai', 'Jan Newmarch', 'Mr.Q', 'Takhir Atamuratov', 'SCdF', 'seth', 'Revertron', 'Stéphane GRILLON', 'Soudipta Dutta', 'Syed Salman Hassan', 'Ashraf Amin', 'IVY', 'Erick Kondela']"
Generating all permutations of a given string,462,57,687k,java algorithm ,True,2010-11-21T20:11:54,2010-11-21T20:59:20,False,"['GurdeepS', 'SuperJulietta', 'Mark Byers', 'jeantimex', 'srikanth yaradla', 'devastator', 'grepit', 'Vihaan Verma', 'Jeya', 'Adilli Adil', 'Katie', 'riteshkasat', 'Shabbir Essaji', 'coder101', 'Arun Kumar Mudraboyina', 'Hadi Elmougy', 'Louis Tsai', 'Antony Johnson', 'Barzee', 'Jay Taylor', 'user1685821', 'David Lee', 'nnc', 'jeantimex', 'Najera', 'Grisha Weintraub', 'sakivns', 'Soudipta Dutta', 'Paul92', 'akhtarvahid', 'Blake']"
Initialize class fields in constructor or at declaration?,462,16,162k,java ,True,2008-08-23T19:59:42,2008-08-23T20:04:09,False,"['mmcdole', 'kokos', 'Quibblesome', 'xji', 'Tom Hawtin - tackline', 'Noel', 'Raedwald', 'Miroslav Holec', 'Dan Blair', 'Edward Brey', 'MeanJerry', 'Joe Programmer', 'John Meagher', 'Yousha Aleayoub', 'Iker Jimenez', 'user1451111', 'Indy Singh']"
Using Mockito with multiple calls to the same method with the same arguments,461,14,415k,java mocking mockito ,True,2011-11-11T00:14:26,2011-11-11T00:21:00,True,"['Emma', 'Dawood ibn Kareem', 'Igor Nikolaev', 'Raystorm', 'Volodymyr Kozubal', 'epox', 'victorvmp', 'enhancedJack', 'MorganGalpin', 'Florent M.', 'yuva 443', 'lance-java', 'M S Kulkarni', 'aksh1618', 'Tsvetoslav Tsvetkov']"
Difference between >>> and >>,461,9,269k,java syntax operators ,False,2010-05-11T14:02:19,No ac,False,"['Vipul', 'danben', 'polygenelubricants', 'corsiKa', 'Matt', 'andru', 'Braj', 'solimant', 'prabhat kuber', 'neha']"
CharSequence VS String in Java?,461,9,144k,java string charsequence ,True,2009-06-26T13:43:37,2009-06-26T13:45:38,False,"['e-satis', 'Zarkonnen', 'Basil Bourque', 'Sham', 'Itay Maman', 'Crypth', 'Suragch', 'Phil Lello', 'htlbydgod', 'Srinivas Thammanaboina']"
Is it possible to declare a variable in Gradle usable in Java?,460,11,182k,java android gradle android-gradle-plugin build.gradle ,True,2013-06-19T17:32:31,2013-06-19T21:01:43,False,"['klefevre', 'rciovati', 'Denis', 'michael', 'Boris Treukhov', 's.pike', 'Hitesh sapra', 'Rickard Elimää', 'Marc', 'anil', 'Rahul Shyokand', 'Mahozad']"
Way to get number of digits in an int?,460,29,693k,java integer ,True,2009-08-20T14:51:55,2009-08-20T15:04:21,False,"['fnst', 'Michael Borgwardt', 'Dmitry Brant', 'Marian', 'Jay', 'moodcheerful', 'Santosh', 'Dirk', 'ThisClark', 'J.A.I.L.', 'Sinista', 'Sameer Khanal', 'DmitryK', 'UserNotFound', 'Sahil', 'Jean', 'androider', 'Jedi Dula', 'mikegh', 'VoidCatz', 'Szabi Zsoldos', 'Jonathan Smith', 'howToDeleteMyAccount', 'ericdemo07', 'duyuanchao', 'GURU Shreyansh', 'Amimo Benja', 'Tripp Kinetics', 'peterh', 'Andrew Patterson']"
"What is the difference between Tomcat, JBoss and Glassfish?",459,8,323k,java tomcat jboss glassfish enterprise ,True,2010-09-29T12:41:30,2010-09-29T12:44:09,False,"['samoz', 'Petar Minchev', 'Steve Perkins', 'Jaimin Patel', 'NimChimpsky', 'user2130951', 'Valerio Vaudi', 'Spartan', 'BATMAN_']"
What should I set JAVA_HOME environment variable on macOS X 10.6?,459,15,309k,java macos configuration ,True,2009-08-28T19:17:58,2009-08-28T19:36:51,False,"['Robert Christie', 'mipadi', 'lucasarruda', 'hygull', 'Rae', 'Nicolas Mommaerts', 'Clint', 'Pálossy László', 'Jerry Chong', 'Shirow', 'Kristopher Johnson', 'maksimov', 'KhaledMohamedP', 'ericn', 'Raj Kumar Ram', 'Yichuan Wang']"
How to negate a method reference predicate,459,13,228k,java predicate java-8 negate ,True,2014-01-31T19:04:08,2018-07-20T09:58:54,False,"['assylias', 'Anton Balaniuc', 'davidillsley', 'The Coordinator', 'Vlasec', 'Jose Alban', 'Askar Kalykov', 'Marco13', 'outofBounds', 'Per-Åke Minborg', 'Nikhil Nanivadekar', 'Narsi Reddy Nallamilli', 'gomn', 'Gilad Peleg']"
Should I declare Jackson's ObjectMapper as a static field?,459,6,213k,java json jackson ,True,2010-10-11T16:08:13,2010-10-11T20:49:19,False,"['Cheok Yan Cheng', 'StaxMan', 'Gary Greenberg', 'Lin_n', 'JBCP', 'Harshit', 'Oliver']"
Split Java String by New Line,456,21,676k,java regex split newline ,True,2009-01-18T10:13:56,2009-01-18T10:18:19,False,"['dr.manhattan ', 'cletus', 'Pshemo', 'Gumbo', 'Shervin Asgari', 'Anton Balaniuc', 'Ousmane D.', 'Martin', 'Till Schäfer', 'Danilo Piazzalunga', 'Michael', 'Cwt', 'clasher', 'Dávid Horváth', 'Chii', 'Red Boy', 'husayt', 'kravi', 'Thomas Naskali', 'Paul Vargas', 'Naveen']"
Checking if a string is empty or null in Java [duplicate],456,5,1.1m,java ,False,2013-02-06T04:12:07,No ac,False,"['user2027811', 'Pradeep Simha', 'Makoto', 'Evgeniy Dorofeev', 'hari', 'Alécio Carvalho']"
How to sort a List/ArrayList?,455,21,1.3m,java list sorting arraylist collections ,True,2013-04-27T12:48:16,2013-04-27T12:50:11,False,"['Himanshu', 'tckmn', '최봉재', 'krmanish007', 'M Sach', 'cyrus', 'robjwilkins', 'ZhekaKozlov', 'Yuriy Vasylenko', 'Matt', 'user4423251', 'Thiago', 'Franklin Okeme', 'Sujay U N', 'Appesh', 'manikant gautam', 'Ibrahima Timera', 'Afsar Ali', 'Donald Raab', 'Ivan Kovtun', 'Caner Yılmaz', 'Bruno F']"
How to check if current thread is not main thread,455,14,165k,java android multithreading ,True,2012-07-10T10:09:00,2012-07-10T10:12:18,False,"['Charlie-Blake', 'Carnal', 'AAnkit', 'Michael Allan', 'android developer', 'Lovekush Vishwakarma', 'NekoKikoushi', 'Kumar Santanu', 'shubham chouhan', 'Nicolas Duponchel', 'Vishwanath.M', 'Mehdi Dehghani', 'Stephen Talley', 'Stefan Irndorfer', 'Shailendra Singh']"
"How to wait for all threads to finish, using ExecutorService?",455,27,419k,java multithreading concurrency parallel-processing executorservice ,True,2009-08-09T04:39:28,2009-08-09T04:44:49,False,"['serg', 'cletus', 'ChssPly76', 'sjlee', 'rogerdpack', 'AdamSkywalker', 'stryba', 'Răzvan Petruescu', 'Pekka Enberg', 'user2862544', 'Ravindra babu', 'Zed', 'shubham', 'Kiran', 'Alberto Gurrion', 'frss-soft.com', 'Tuan Pham', 'Mạnh Quyết Nguyễn', 'Fernando Gil', 'Alex Martelli', 'Rollen Holt', 'Dr. X', 'Basil Bourque', 'Vlad', 'Pengfei Zhan', 'Matej Tymes', 'Amol Desai', 'user']"
"The superclass ""javax.servlet.http.HttpServlet"" was not found on the Java Build Path [duplicate]",454,14,924k,java eclipse maven jsp ,False,2014-03-31T07:48:36,No ac,False,"['disable1992', 'Ajil Mohan', 'DMF', 'Sireesh Yarlagadda', 'Burak Durmuş', 'Varun', 'Chris Sim', 'A. El Idrissi', 'adarsh hegde', 'Anant Pathak', 'kas', 'Mahder', 'shashank', 'Puneet Pandey']"
Getting the filenames of all files in a folder [duplicate],452,3,976k,java file directory filenames ,True,2011-04-17T15:29:23,2011-04-17T15:31:34,False,"['user680406', 'RoflcoptrException', 'Sean Kleinjung', 'Anon']"
"How are ""mvn clean package"" and ""mvn clean install"" different?",452,6,397k,java maven ,False,2013-05-17T05:28:39,No ac,False,"['user2388827', 'Daniel Kaplan', 'Ketan R', 'Abdul Gafoor', 'Nisarg Patil', 'Aarish Ramesh', 'ABODE']"
Gson: How to exclude specific fields from Serialization without annotations,451,17,375k,java json serialization gson ,False,2011-01-26T09:19:51,No ac,False,"['Liviu T.', 'Chris Seline', 'JayPea', 'Nishant', 'pkk', 'Derek Shockey', 'Klaudia Rzewnicka', 'Domenic D.', 'Hibbem', 'lookashc', 'lucasddaniel', 'MadMurdok', 'Damian', 'j2emanue', 'devitoper', 'Michał Ziobro', 'Julian Solarte', 'Артём Ощепков']"
How to respond with an HTTP 400 error in a Spring MVC @ResponseBody method returning String,450,13,513k,java spring spring-mvc http-error ,True,2013-04-26T09:16:16,2013-04-27T10:01:23,False,"['Jonik', 'Bassem Reda Zohdy', 'stacker', 'Zutty', 'matsev', 'danidemi', 'MevlütÖzdemir', 'Norris', 'Aamir Faried', 'EpicPandaForce', 'Gonzalo', 'xlm', 'dtk', 'Nankai']"
How can I sort Map values by key in Java?,449,17,758k,java dictionary hashmap ,False,2009-05-28T18:43:06,No ac,False,"['n00bstackie', 'Jherico', 'TrayMan', 'Manoj Singh', 'Aliti', 'AgileJon', 'M-D', 'akhil_mittal', 'Taras Melnyk', 'Oleksandr Pyrohov', 'Morteza Mashayekhi', 'Manoj Singh', 'Ankit Sharma', 'Jonas_Hess', 'Sandeep', 'matio', 'iamdual', 'Manoj Singh']"
Convert java.util.Date to String,448,17,1.4m,java date formatting java.util.date ,True,2011-04-16T00:56:56,2011-04-16T01:04:40,False,"['novicePrgrmr', 'Ali Ben Messaoud', 'Charlie Salts', 'webpat', 'Basil Bourque', 'Vadzim', 'dbow', 'pickypg', 'Chanaka Fernando', 'Ashish Tiwari', 'funaquarius24', 'Vadzim', 'Rami Sharaiyri', 'Artanis', 'David Pham', 'Du-Lacoste', 'jujuBee', 'Alejandro Teixeira Muñoz']"
What are the reasons why Map.get(Object key) is not (fully) generic,448,11,62k,java generics collections dictionary ,True,2009-05-13T11:28:30,2009-05-13T17:14:45,False,"['WMR', 'newacct', 'Jon Skeet', 'Brian Agnew', 'erickson', 'Yardena', 'Erwin Smout', 'Apocalisp', 'Owheee', 'Anton Gogolev', 'Stilgar', 'henva']"
Downloading a file from spring controllers,447,15,579k,java spring file download controller ,True,2011-04-15T06:46:44,2011-04-15T06:59:51,False,"['MilindaD', 'Infeligo', 'Scott Carlson', 'lobster1234', 'Ralph', 'acdcjunior', 'Denis Zavedeev', 'Sunil', 'Siva Kumar', 'kalyan', 'Jorge Santos Neill', 'xxy', 'Sagar Nair', 'Tomasz Dzięcielewski', 'Inanc Cakil', 'theNextBigThing']"
Convert java.time.LocalDate into java.util.Date type,447,13,528k,java java-8 java-time ,True,2014-04-08T06:29:46,2014-04-08T06:39:29,False,"['Kavinda Gehan', 'JB Nizet', 'Brice Roncace', 'George', 'Kevin Sadler', 'ceklock', 'nosid', 'gyoder', 'William Nguyen', 'redd77', 'Nicolay', 'Artur Luiz Oliveira', 'Aza M.', 'Mahendra Sri Dayarathna']"
"Why should I use the keyword ""final"" on a method parameter in Java?",447,12,175k,java pass-by-reference final pass-by-value ,False,2009-02-01T09:49:42,No ac,False,"['Yotam Gilboa', 'Basil Bourque', 'Jerry Sha', 'Jon Skeet', 'Michael Borgwardt', 'Fortyrunner', 'Germán', 'starblue', 'Lawrence', 'Darrell Teague', 'Chris Milburn', 'Michael Rutherfurd', 'KunYu Tsai']"
How to generate UML diagrams (especially sequence diagrams) from Java code?,447,16,421k,java uml reverse-engineering diagram ,False,2008-09-09T12:56:05,No ac,False,"['Jonathan', 'Thomas Ahle', 'Ismail Marmoush', 'prakash', 'Devs love ZenUML', 'Zamel', 'juanmf', 'Vineet Reynolds', 'pcmind', 'Ihor Rybak', 'Patrick Cornelissen', 'UML GURU', 'whoami - fakeFaceTrueSoul', 'serg10', 'abulka', 'Happy', 'Masood']"
Create the perfect JPA entity [closed],447,4,184k,java hibernate jpa equals ,True,2011-05-17T16:16:00,2013-02-11T23:13:42,True,"['Stijn Geukens', 'Edwin Dalorzo', 'Thomas W', 'Sym-Sym', 'ahaaman']"
Why doesn't JUnit provide assertNotEquals methods?,446,11,197k,java junit assert ,True,2009-07-08T07:46:43,2009-09-23T07:14:07,False,"['Chris B', 'Joachim Sauer', 'Stefan Birkner', 'Mikko Maunu', 'Bernhard Bodenstorfer', 'user903724', 'Akshay Vijay Jain', 'Mark Levison', 'Chris Kelly', 'Willempie', 'davidxxx', 'fatuhoku']"
How to compare dates in Java? [duplicate],445,11,1.2m,java date comparison ,True,2010-04-07T12:48:36,2010-04-07T12:50:14,False,"['ant', 'Bart Kiers', 'Chandra Sekar', 'Sunil Kumar Sahoo', 'Basil Bourque', 'sam', 'gstackoverflow', 'Salman A', 'Garambe', 'Everyone', 'Brownsoo Han', 'Iman Marashi']"
How to convert a char array back to a string?,445,14,791k,java arrays string char ,True,2011-10-04T23:20:19,2011-10-04T23:24:26,False,"['chutsu', 'A.H.', 'David Titarenco', 'Billz', 'AalekhG', 'Nathan Meyer', 'Akash Yellappa', 'Ramnaresh Mantri', 'Arpan Saini', 'Adzz', 'Jess', 'Anubhav', 'Curtis H', 'Jagmeet Singh', 'Prasanna A']"
IntelliJ - Convert a Java project/module into a Maven project/module,442,12,250k,java maven intellij-idea pom.xml ,True,2011-10-04T01:36:46,2011-10-04T02:07:54,False,"['Neil Traft', 'Dave Newton', 'kgui', 'FazoM', 'Indrajeet Gour', 'Thomas', 'LostMage', 'Walid Ammou', 'ZoltanT', 'Testilla', 'Du-Lacoste', 'Alex Yao', 'Shreyansh Jain']"
Java int to String - Integer.toString(i) vs new Integer(i).toString(),442,11,1.2m,java string int ,True,2010-10-14T05:02:44,2010-10-14T05:11:04,False,"['marcolopes', 'Jean', 'oksayt', 'fhucho', 'Dhiraj', 'Jasper Holton', 'Nathan Waite', 'Dhiraj', 'ryu', 'Shiv Buyya', 'Shailej Shimpi', 'Py-Coder']"
